        0.1278E+02       -0.9867E+01       -0.1018E-18
        0.1704E+02       -0.9867E+01        0.3508E-17
        0.2130E+02       -0.9867E+01       -0.5358E-17

        0.4260E+01       -0.9860E+01       -0.1353E-16
        0.8520E+01       -0.9860E+01       -0.1910E-17
        0.1278E+02       -0.9860E+01       -0.7858E-19
        0.1704E+02       -0.9860E+01        0.3269E-17
        0.2130E+02       -0.9860E+01       -0.3970E-17

        0.4260E+01       -0.9853E+01       -0.1155E-16
        0.8520E+01       -0.9853E+01       -0.1688E-17
        0.1278E+02       -0.9853E+01       -0.6041E-19
        0.1704E+02       -0.9853E+01        0.3072E-17
        0.2130E+02       -0.9853E+01       -0.2787E-17

        0.4260E+01       -0.9846E+01       -0.9878E-17
        0.8520E+01       -0.9846E+01       -0.1508E-17
        0.1278E+02       -0.9846E+01       -0.4575E-19
        0.1704E+02       -0.9846E+01        0.2911E-17
        0.2130E+02       -0.9846E+01       -0.1757E-17

        0.4260E+01       -0.9839E+01       -0.8451E-17
        0.8520E+01       -0.9839E+01       -0.1359E-17
        0.1278E+02       -0.9839E+01       -0.3349E-19
        0.1704E+02       -0.9839E+01        0.2781E-17
        0.2130E+02       -0.9839E+01       -0.8427E-18

        0.4260E+01       -0.9832E+01       -0.7216E-17
        0.8520E+01       -0.9832E+01       -0.1236E-17
        0.1278E+02       -0.9832E+01       -0.2290E-19
        0.1704E+02       -0.9832E+01        0.2677E-17
        0.2130E+02       -0.9832E+01       -0.1360E-19

        0.4260E+01       -0.9825E+01       -0.6131E-17
        0.8520E+01       -0.9825E+01       -0.1133E-17
        0.1278E+02       -0.9825E+01       -0.1340E-19
        0.1704E+02       -0.9825E+01        0.2597E-17
        0.2130E+02       -0.9825E+01        0.7538E-18

        0.4260E+01       -0.9818E+01       -0.5164E-17
        0.8520E+01       -0.9818E+01       -0.1045E-17
        0.1278E+02       -0.9818E+01       -0.4563E-20
        0.1704E+02       -0.9818E+01        0.2538E-17
        0.2130E+02       -0.9818E+01        0.1479E-17

        0.4260E+01       -0.9811E+01       -0.4290E-17
        0.8520E+01       -0.9811E+01       -0.9693E-18
        0.1278E+02       -0.9811E+01        0.3940E-20
        0.1704E+02       -0.9811E+01        0.2498E-17
        0.2130E+02       -0.9811E+01        0.2178E-17

        0.4260E+01       -0.9804E+01       -0.3485E-17
        0.8520E+01       -0.9804E+01       -0.9032E-18
